,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.25,0.5,0.75,1.0
0.01,-101.49000000000001,-83.15000000000009,0.6700000000000728,-264.80999999999995,-96.03999999999996,104.73000000000047,-38.960000000000036,-123.19999999999982,6.380000000000109,-57.23999999999978,52.56999999999971,-19.889999999999418,-4.420000000000073,-10.110000000000582
0.02,24.689999999999998,38.88999999999987,-91.54999999999995,-106.98000000000002,-42.960000000000036,-150.65999999999985,-72.82000000000016,5.559999999999945,68.59999999999991,1.6000000000003638,-32.88999999999942,-8.61999999999989,-13.519999999999527,-0.6000000000003638
0.03,-0.45999999999999996,-84.99000000000001,-11.8599999999999,-2.519999999999982,-103.25999999999999,-65.78999999999996,-80.32999999999993,-79.84000000000015,59.289999999999964,-8.590000000000146,-59.32000000000062,-23.649999999999636,-1.6199999999998909,3.0900000000001455
0.04,-0.020000000000000018,-22.069999999999965,-15.110000000000014,27.600000000000136,17.15000000000009,-234.32999999999993,-74.58000000000015,20.01000000000022,-5.589999999999691,16.5,-14.440000000000055,-26.020000000000437,-0.819999999999709,-18.850000000000364
0.05,0.08000000000000007,-0.6799999999999997,-29.360000000000014,-19.220000000000027,-97.99000000000001,-126.35000000000014,-68.00999999999999,-85.30999999999995,-63.809999999999945,-87.30999999999995,-52.34999999999991,-20.210000000000036,-11.339999999999236,6.039999999999964
0.06,0.050000000000000044,0.25,10.460000000000036,11.56000000000006,-97.58000000000004,-75.30999999999995,15.099999999999909,-10.950000000000045,-92.3599999999999,-46.15000000000009,-92.09999999999991,-26.230000000000018,-4.449999999999818,1.2399999999997817
0.07,-0.020000000000000018,-0.10000000000000009,-28.510000000000005,-2.160000000000025,-93.40000000000009,-1.4700000000000273,97.57000000000005,-7.980000000000018,-80.42000000000007,-9.8900000000001,-57.440000000000055,-23.36999999999989,4.5900000000001455,7.599999999999909
0.08,-0.06000000000000005,-0.18000000000000016,6.140000000000001,-35.289999999999964,-17.340000000000032,-63.04000000000008,-93.13999999999999,-64.12000000000012,-4.0499999999999545,-10.779999999999973,-37.59999999999991,-19.539999999999964,-11.63000000000011,-7.869999999999891
0.09,0.0,-0.08000000000000007,1.0899999999999999,-18.379999999999995,20.189999999999998,11.25,-29.43999999999994,-83.01999999999998,-1.650000000000091,-30.199999999999818,36.039999999999964,-13.5,-8.989999999999782,4.309999999999945
0.1,-0.030000000000000027,0.16999999999999993,-0.1200000000000001,-16.620000000000005,-4.5,-38.31,-73.24000000000001,-64.95999999999992,-15.220000000000027,-50.460000000000036,-30.289999999999964,-12.659999999999854,-1.3200000000001637,-8.070000000000164
0.25,0.0,0.0,0.0,0.1299999999999999,-0.27,-0.43999999999999995,-0.52,-1.1999999999999993,9.449999999999996,-18.22999999999999,-19.139999999999986,-6.809999999999945,3.490000000000009,-4.579999999999927
0.5,0.0,0.0,0.0,0.0,-0.050000000000000044,-0.06000000000000005,-0.030000000000000027,-0.07000000000000006,0.010000000000000009,0.010000000000000009,-5.349999999999966,-5.720000000000027,-4.189999999999941,0.7100000000000364
0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06000000000000005,0.1100000000000001,-2.9899999999999807,-0.8499999999999659,-0.39999999999997726,-0.9499999999999886
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4199999999999982,-0.5800000000000409,-0.009999999999990905,0.0
